Numero de reglas,C,Penalty,Solver,Iteraciones,Accuracy,Precision,Recall,F1 Score,Media,Tiempo
3,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,1.20878267288208
3,0.5,l2,saga,5000,0.959,0.8633387888707038,0.6176814988290398,0.7201365187713311,0.7900392016177686,1.2892720699310303
3,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,1.4614169597625732
3,0.01,l2,saga,5000,0.94735,0.9542302357836339,0.4028103044496487,0.5664882667764513,0.7177197017524335,0.3779139518737793
3,0.1,l2,saga,5000,0.9564,0.8891992551210428,0.5591334894613583,0.6865564342199856,0.7728222947005967,0.37160444259643555
3,0.5,l2,saga,5000,0.9573,0.871304347826087,0.5866510538641686,0.7011896431070679,0.7791112611993308,0.6146843433380127
3,1.0,l2,saga,5000,0.9574,0.8683304647160068,0.5907494145199064,0.7031358885017421,0.7799039419344138,1.4485461711883545
3,0.01,l2,saga,5000,0.8933,0.43731606827545616,0.870023419203747,0.582060321190756,0.6956749521674899,0.6786816120147705
3,0.1,l2,saga,5000,0.8966,0.44630071599045346,0.8758782201405152,0.591304347826087,0.7025208209892639,0.813666582107544
3,0.5,l2,saga,5000,0.89625,0.44527288994929914,0.8741217798594848,0.5900019758940921,0.701411661425719,2.1765172481536865
3,1.0,l2,saga,5000,0.8961,0.44487485101311086,0.8741217798594848,0.589652448657188,0.7011872698824458,3.2239646911621094
3,0.01,l2,saga,5000,0.9585,0.8745733788395904,0.6001170960187353,0.7118055555555556,0.7862490076034703,1.1520028114318848
3,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,1.4861998558044434
3,0.5,l2,saga,5000,0.959,0.8633387888707038,0.6176814988290398,0.7201365187713311,0.7900392016177686,1.3331432342529297
3,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,1.370823621749878
3,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,1.011267900466919
3,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,2.3073348999023438
3,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,2.3030686378479004
3,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,2.145771026611328
3,0.01,l2,saga,5000,0.89025,0.4304086881966276,0.8817330210772834,0.5784520837334357,0.6952109482518367,0.6110730171203613
3,0.1,l2,saga,5000,0.8898,0.4292641186537364,0.8811475409836066,0.5772919064058305,0.6943758915107934,2.8979151248931885
3,0.5,l2,saga,5000,0.88975,0.4291417165668663,0.8811475409836066,0.5771812080536913,0.694305116401041,8.189577341079712
3,1.0,l2,saga,5000,0.88975,0.4291417165668663,0.8811475409836066,0.5771812080536913,0.694305116401041,14.951221466064453
3,0.01,l2,saga,5000,0.9585,0.8745733788395904,0.6001170960187353,0.7118055555555556,0.7862490076034703,1.105478286743164
3,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,1.1260294914245605
3,0.5,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,1.6103804111480713
3,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,2.328747510910034
3,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,0.8412632942199707
3,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,2.1699492931365967
3,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,0.6333034038543701
3,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,2.488769769668579
3,0.01,l2,saga,5000,0.8836,0.4127743387732133,0.8588992974238876,0.5575826681870011,0.6782140760960256,0.6870181560516357
3,0.1,l2,saga,5000,0.88155,0.40837260881619075,0.8624121779859485,0.554280338664158,0.6766537813665743,0.6710107326507568
3,0.5,l2,saga,5000,0.88085,0.4067421939762365,0.8618266978922716,0.5526562793317064,0.6755187928000537,1.2536365985870361
3,1.0,l2,saga,5000,0.8808,0.4066298342541437,0.8618266978922716,0.5525525525525525,0.6754522711747419,1.880492925643921
3,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,0.9534931182861328
3,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,1.677781105041504
3,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,0.5242311954498291
3,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,2.7127957344055176
4,0.01,l2,saga,5000,0.94625,0.983206106870229,0.3770491803278688,0.5450698264917477,0.7128937784224614,0.3099329471588135
4,0.1,l2,saga,5000,0.95445,0.9120992761116856,0.5163934426229508,0.6594392523364486,0.7605954927677712,0.38471293449401855
4,0.5,l2,saga,5000,0.95635,0.8995215311004785,0.550351288056206,0.6828913912095895,0.7722785525915685,0.5910129547119141
4,1.0,l2,saga,5000,0.95605,0.8914069877242682,0.5526932084309133,0.6823274304300687,0.7706194066463126,1.151648998260498
4,0.01,l2,saga,5000,0.9561,0.8998073217726397,0.5468384074941453,0.6802621995630007,0.7707519822074465,1.1153554916381836
4,0.1,l2,saga,5000,0.9563,0.8861111111111111,0.560304449648712,0.6865136298421808,0.772307297650501,1.562412977218628
4,0.5,l2,saga,5000,0.95625,0.8845798707294552,0.5608899297423887,0.6864922966678609,0.7720530242849262,1.8576395511627197
4,1.0,l2,saga,5000,0.9563,0.8846863468634686,0.5614754098360656,0.6869627507163324,0.7723561268539667,1.556997537612915
4,0.01,l2,saga,5000,0.95625,0.9031945788964182,0.5462529274004684,0.6807734403502371,0.7716177366617809,1.292271375656128
4,0.1,l2,saga,5000,0.9563,0.8868274582560297,0.5597189695550351,0.6862885857860732,0.7722837533992846,1.4737653732299805
4,0.5,l2,saga,5000,0.95635,0.8855032317636196,0.5614754098360656,0.6872088857040487,0.7726343818259335,1.869206428527832
4,1.0,l2,saga,5000,0.9564,0.8856088560885609,0.5620608899297423,0.6876790830945558,0.7729372072782147,2.944655179977417
4,0.01,l2,saga,5000,0.85235,0.3496013529838125,0.8471896955503513,0.4949546776124508,0.6360239315366537,1.468919277191162
4,0.1,l2,saga,5000,0.85175,0.3485177151120752,0.8466042154566745,0.4937681406863582,0.635160017813777,6.794591903686523
4,0.5,l2,saga,5000,0.85175,0.3484446587894864,0.8460187353629977,0.4935952177625961,0.63495215297877,6.557997941970825
4,1.0,l2,saga,5000,0.85175,0.3484446587894864,0.8460187353629977,0.4935952177625961,0.63495215297877,2.1699063777923584
4,0.01,l2,saga,5000,0.95625,0.9031945788964182,0.5462529274004684,0.6807734403502371,0.7716177366617809,1.7797529697418213
4,0.1,l2,saga,5000,0.9563,0.8868274582560297,0.5597189695550351,0.6862885857860732,0.7722837533992846,2.3729825019836426
4,0.5,l2,saga,5000,0.95635,0.8855032317636196,0.5614754098360656,0.6872088857040487,0.7726343818259335,3.4685850143432617
4,1.0,l2,saga,5000,0.9564,0.8856088560885609,0.5620608899297423,0.6876790830945558,0.7729372072782147,3.639535665512085
4,0.01,l2,saga,5000,0.94625,0.983206106870229,0.3770491803278688,0.5450698264917477,0.7128937784224614,0.6811447143554688
4,0.1,l2,saga,5000,0.95445,0.9120992761116856,0.5163934426229508,0.6594392523364486,0.7605954927677712,0.9916856288909912
4,0.5,l2,saga,5000,0.9563,0.8971428571428571,0.5515222482435597,0.6831036983321247,0.7720172009296353,1.854532241821289
4,1.0,l2,saga,5000,0.956,0.8898305084745762,0.5532786885245902,0.6823104693140795,0.7703549165783115,1.849947452545166
4,0.01,l2,saga,5000,0.8334,0.3223194748358862,0.8624121779859485,0.4692577253902517,0.6218473445530216,1.6293754577636719
4,0.1,l2,saga,5000,0.83235,0.32029713786322916,0.8583138173302107,0.46650755767700874,0.6193671282176121,1.4009218215942383
4,0.5,l2,saga,5000,0.8315,0.318717277486911,0.8553864168618267,0.4643992371265099,0.6175007328688119,2.0840365886688232
4,1.0,l2,saga,5000,0.83165,0.3190050185468034,0.8559718969555035,0.46479097122873947,0.6178544716827615,3.61785626411438
4,0.01,l2,saga,5000,0.95625,0.9031945788964182,0.5462529274004684,0.6807734403502371,0.7716177366617809,2.199065685272217
4,0.1,l2,saga,5000,0.9563,0.8868274582560297,0.5597189695550351,0.6862885857860732,0.7722837533992846,2.172070026397705
4,0.5,l2,saga,5000,0.95635,0.8855032317636196,0.5614754098360656,0.6872088857040487,0.7726343818259335,2.0628292560577393
4,1.0,l2,saga,5000,0.9564,0.8856088560885609,0.5620608899297423,0.6876790830945558,0.7729372072782147,2.215568780899048
4,0.01,l2,saga,5000,0.8309,0.3189878892733564,0.8635831381733021,0.4658875552747947,0.6198396456803632,2.333183765411377
4,0.1,l2,saga,5000,0.83085,0.3188405797101449,0.8629976580796253,0.46564523771915967,0.6195833688772324,6.460294246673584
4,0.5,l2,saga,5000,0.83085,0.318762172689894,0.8624121779859485,0.46547637857481433,0.6193751823126642,4.939763784408569
4,1.0,l2,saga,5000,0.83085,0.318762172689894,0.8624121779859485,0.46547637857481433,0.6193751823126642,5.4619140625
4,0.01,l2,saga,5000,0.8309,0.3189878892733564,0.8635831381733021,0.4658875552747947,0.6198396456803632,1.343517541885376
4,0.1,l2,saga,5000,0.83085,0.3188405797101449,0.8629976580796253,0.46564523771915967,0.6195833688772324,7.793917417526245
4,0.5,l2,saga,5000,0.83085,0.318762172689894,0.8624121779859485,0.46547637857481433,0.6193751823126642,1.5190672874450684
4,1.0,l2,saga,5000,0.83085,0.318762172689894,0.8624121779859485,0.46547637857481433,0.6193751823126642,5.233361005783081
4,0.01,l2,saga,5000,0.95585,0.9137412236710131,0.5333723653395784,0.6735674676524954,0.7691327641657717,1.7694981098175049
4,0.1,l2,saga,5000,0.956,0.896551724137931,0.5480093676814989,0.6802325581395349,0.7701984124897412,3.2296431064605713
4,0.5,l2,saga,5000,0.95585,0.8939828080229226,0.5480093676814989,0.679491833030853,0.7693335021838186,5.642647981643677
4,1.0,l2,saga,5000,0.95585,0.8939828080229226,0.5480093676814989,0.679491833030853,0.7693335021838186,3.3499958515167236
4,0.01,l2,saga,5000,0.9451,0.9810725552050473,0.36416861826697894,0.5311699402220325,0.7053777784235147,0.5619332790374756
4,0.1,l2,saga,5000,0.95405,0.9139559286463799,0.5099531615925058,0.654641112363773,0.7581500506506647,1.0395684242248535
4,0.5,l2,saga,5000,0.95515,0.8995073891625616,0.5345433255269321,0.6705839147998531,0.7649461573723368,1.7647664546966553
4,1.0,l2,saga,5000,0.9555,0.9001956947162426,0.5386416861826698,0.673992673992674,0.7670825137228967,1.8135945796966553
4,0.01,l2,saga,5000,0.8563,0.35619141588554515,0.8454332552693209,0.5012148559527941,0.639784881776915,1.9659993648529053
4,0.1,l2,saga,5000,0.8549,0.35331695331695334,0.84192037470726,0.49775008653513325,0.6369718536398367,2.6940979957580566
4,0.5,l2,saga,5000,0.85425,0.35211957853467285,0.8413348946135831,0.4964588011746416,0.6360408185807245,2.766967296600342
4,1.0,l2,saga,5000,0.85465,0.35281119567886077,0.8413348946135831,0.497145822522055,0.6364854782036248,5.601829290390015
4,0.01,l2,saga,5000,0.9561,0.8998073217726397,0.5468384074941453,0.6802621995630007,0.7707519822074465,1.6377372741699219
4,0.1,l2,saga,5000,0.9563,0.8861111111111111,0.560304449648712,0.6865136298421808,0.772307297650501,1.9758243560791016
4,0.5,l2,saga,5000,0.95625,0.8845798707294552,0.5608899297423887,0.6864922966678609,0.7720530242849262,3.20646071434021
4,1.0,l2,saga,5000,0.9563,0.8846863468634686,0.5614754098360656,0.6869627507163324,0.7723561268539667,2.7993178367614746
4,0.01,l2,saga,5000,0.85245,0.34962496975562546,0.8460187353629977,0.49477829138846086,0.635717999126771,1.2766609191894531
4,0.1,l2,saga,5000,0.85205,0.3488034807831762,0.844847775175644,0.4937553464499572,0.6348641506021944,2.332902431488037
4,0.5,l2,saga,5000,0.85205,0.3488034807831762,0.844847775175644,0.4937553464499572,0.6348641506021944,3.98500919342041
4,1.0,l2,saga,5000,0.85205,0.3488034807831762,0.844847775175644,0.4937553464499572,0.6348641506021944,1.118089199066162
4,0.01,l2,saga,5000,0.85245,0.3494063484371214,0.8442622950819673,0.4942587832047986,0.6350943566809718,1.244614839553833
4,0.1,l2,saga,5000,0.85345,0.3513973268529769,0.8466042154566745,0.4966512107161257,0.6370256882564443,3.392411470413208
4,0.5,l2,saga,5000,0.8532,0.3509708737864078,0.8466042154566745,0.4962251201098147,0.6367500523382241,4.39363431930542
4,1.0,l2,saga,5000,0.85325,0.3510560815731974,0.8466042154566745,0.49631027973228076,0.6368051441905381,5.955368757247925
4,0.01,l2,saga,5000,0.95625,0.9031945788964182,0.5462529274004684,0.6807734403502371,0.7716177366617809,1.6980791091918945
4,0.1,l2,saga,5000,0.9563,0.8868274582560297,0.5597189695550351,0.6862885857860732,0.7722837533992846,3.767045021057129
4,0.5,l2,saga,5000,0.95635,0.8855032317636196,0.5614754098360656,0.6872088857040487,0.7726343818259335,2.807849168777466
4,1.0,l2,saga,5000,0.9564,0.8856088560885609,0.5620608899297423,0.6876790830945558,0.7729372072782147,2.59089994430542
4,0.01,l2,saga,5000,0.8309,0.3189878892733564,0.8635831381733021,0.4658875552747947,0.6198396456803632,1.340390920639038
4,0.1,l2,saga,5000,0.83085,0.3188405797101449,0.8629976580796253,0.46564523771915967,0.6195833688772324,3.9381206035614014
4,0.5,l2,saga,5000,0.8309,0.3189095629597577,0.8629976580796253,0.46571879936808847,0.6196315051018678,5.1642844676971436
4,1.0,l2,saga,5000,0.83095,0.3189785760657866,0.8629976580796253,0.46579238426291675,0.6196796546020821,4.63468599319458
4,0.01,l2,saga,5000,0.83345,0.32239001969796455,0.8624121779859485,0.46933248367054325,0.6218961703386141,2.542187452316284
4,0.1,l2,saga,5000,0.8324,0.32044560943643513,0.8588992974238876,0.46675151129494113,0.619624104538816,1.984006643295288
4,0.5,l2,saga,5000,0.8315,0.318717277486911,0.8553864168618267,0.4643992371265099,0.6175007328688119,2.6641016006469727
4,1.0,l2,saga,5000,0.83165,0.3190050185468034,0.8559718969555035,0.46479097122873947,0.6178544716827615,2.6455132961273193
4,0.01,l2,saga,5000,0.8309,0.3189878892733564,0.8635831381733021,0.4658875552747947,0.6198396456803632,2.723531723022461
4,0.1,l2,saga,5000,0.83085,0.3188405797101449,0.8629976580796253,0.46564523771915967,0.6195833688772324,3.6837499141693115
4,0.5,l2,saga,5000,0.83085,0.318762172689894,0.8624121779859485,0.46547637857481433,0.6193751823126642,4.398678779602051
4,1.0,l2,saga,5000,0.83085,0.318762172689894,0.8624121779859485,0.46547637857481433,0.6193751823126642,1.7224137783050537
4,0.01,l2,saga,5000,0.9585,0.8745733788395904,0.6001170960187353,0.7118055555555556,0.7862490076034703,0.8796398639678955
4,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,1.1195385456085205
4,0.5,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,1.69315767288208
4,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,2.5571446418762207
4,0.01,l2,saga,5000,0.94735,0.9542302357836339,0.4028103044496487,0.5664882667764513,0.7177197017524335,0.6059839725494385
4,0.1,l2,saga,5000,0.95635,0.8883720930232558,0.5591334894613583,0.6863097376931369,0.7725413300444377,0.5819907188415527
4,0.5,l2,saga,5000,0.9573,0.871304347826087,0.5866510538641686,0.7011896431070679,0.7791112611993308,1.3999319076538086
4,1.0,l2,saga,5000,0.9574,0.8683304647160068,0.5907494145199064,0.7031358885017421,0.7799039419344138,2.12709903717041
4,0.01,l2,saga,5000,0.8933,0.43731606827545616,0.870023419203747,0.582060321190756,0.6956749521674899,1.3270044326782227
4,0.1,l2,saga,5000,0.89665,0.44643390032826025,0.8758782201405152,0.5914212294919945,0.7025958374901924,1.184023380279541
4,0.5,l2,saga,5000,0.89625,0.44527288994929914,0.8741217798594848,0.5900019758940921,0.701411661425719,4.883025884628296
4,1.0,l2,saga,5000,0.8961,0.44487485101311086,0.8741217798594848,0.589652448657188,0.7011872698824458,4.361371994018555
4,0.01,l2,saga,5000,0.9585,0.8745733788395904,0.6001170960187353,0.7118055555555556,0.7862490076034703,1.859107494354248
4,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,2.173022747039795
4,0.5,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,2.53509259223938
4,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,2.500328779220581
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,2.194257974624634
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,3.2560677528381348
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,4.497899770736694
4,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,4.590817928314209
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,1.6590218544006348
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,1.1529960632324219
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,7.778337478637695
4,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,7.5307087898254395
4,0.01,l2,saga,5000,0.9585,0.8745733788395904,0.6001170960187353,0.7118055555555556,0.7862490076034703,2.567526340484619
4,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,3.1341400146484375
4,0.5,l2,saga,5000,0.959,0.8633387888707038,0.6176814988290398,0.7201365187713311,0.7900392016177686,2.4199979305267334
4,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,2.2920000553131104
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,1.6820871829986572
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,4.135615110397339
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,5.799638271331787
4,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,5.3966758251190186
4,0.01,l2,saga,5000,0.8836,0.4127743387732133,0.8588992974238876,0.5575826681870011,0.6782140760960256,1.9159090518951416
4,0.1,l2,saga,5000,0.88155,0.40837260881619075,0.8624121779859485,0.554280338664158,0.6766537813665743,2.509080171585083
4,0.5,l2,saga,5000,0.88085,0.4067421939762365,0.8618266978922716,0.5526562793317064,0.6755187928000537,3.404359817504883
4,1.0,l2,saga,5000,0.8809,0.40685461580983967,0.8618266978922716,0.5527600450619602,0.6755853396910179,3.8711037635803223
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,1.5899877548217773
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,3.103930950164795
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,1.2499983310699463
4,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,4.927873611450195
4,0.01,l2,saga,5000,0.9585,0.8745733788395904,0.6001170960187353,0.7118055555555556,0.7862490076034703,2.1586906909942627
4,0.1,l2,saga,5000,0.9589,0.8631147540983607,0.6165105386416861,0.7192622950819673,0.7894468969555035,2.982123851776123
4,0.5,l2,saga,5000,0.959,0.8633387888707038,0.6176814988290398,0.7201365187713311,0.7900392016177686,2.848402976989746
4,1.0,l2,saga,5000,0.95905,0.8634505314799673,0.6182669789227166,0.7205731832139202,0.790335173404151,2.525418519973755
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,2.5559604167938232
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,5.020062208175659
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,4.883293151855469
4,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,5.155235052108765
4,0.01,l2,saga,5000,0.8836,0.4127743387732133,0.8588992974238876,0.5575826681870011,0.6782140760960256,2.861126184463501
4,0.1,l2,saga,5000,0.88155,0.40837260881619075,0.8624121779859485,0.554280338664158,0.6766537813665743,1.552396535873413
4,0.5,l2,saga,5000,0.88085,0.4067421939762365,0.8618266978922716,0.5526562793317064,0.6755187928000537,2.988553762435913
4,1.0,l2,saga,5000,0.8808,0.4066298342541437,0.8618266978922716,0.5525525525525525,0.6754522711747419,4.297765016555786
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,1.306938886642456
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,2.8287193775177
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,9.27964162826538
4,1.0,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,1.320859670639038
4,0.01,l2,saga,5000,0.88885,0.42703315386795127,0.8823185011709602,0.5755203360702692,0.6934304977772952,1.69561767578125
4,0.1,l2,saga,5000,0.8888,0.42691218130311614,0.8823185011709602,0.5754104620084002,0.6933602861206192,2.995631694793701
4,0.5,l2,saga,5000,0.88865,0.4265496744975941,0.8823185011709602,0.575081091394772,0.6931498167658317,5.471593618392944
4,1.0,l2,saga,5000,0.8886,0.4264289756649689,0.8823185011709602,0.5749713849675696,0.6930797154508747,11.393743991851807
5,0.01,l2,saga,5000,0.9561,0.8998073217726397,0.5468384074941453,0.6802621995630007,0.7707519822074465,1.6640863418579102
5,0.1,l2,saga,5000,0.9563,0.8861111111111111,0.560304449648712,0.6865136298421808,0.772307297650501,3.1894357204437256
5,0.5,l2,saga,5000,0.95625,0.8845798707294552,0.5608899297423887,0.6864922966678609,0.7720530242849262,2.2951273918151855
5,1.0,l2,saga,5000,0.9563,0.8846863468634686,0.5614754098360656,0.6869627507163324,0.7723561268539667,3.394117593765259
5,0.01,l2,saga,5000,0.9451,0.9810725552050473,0.36416861826697894,0.5311699402220325,0.7053777784235147,0.7843708992004395
5,0.1,l2,saga,5000,0.95405,0.9139559286463799,0.5099531615925058,0.654641112363773,0.7581500506506647,1.0985615253448486
5,0.5,l2,saga,5000,0.95515,0.8995073891625616,0.5345433255269321,0.6705839147998531,0.7649461573723368,1.1979339122772217
5,1.0,l2,saga,5000,0.9555,0.9001956947162426,0.5386416861826698,0.673992673992674,0.7670825137228967,1.7523105144500732
5,0.01,l2,saga,5000,0.85635,0.35627929928448065,0.8454332552693209,0.5013018573164382,0.6398411029675599,1.3825764656066895
5,0.1,l2,saga,5000,0.85485,0.35315802408454167,0.8413348946135831,0.49749004673706076,0.6367082413587964,1.6712565422058105
5,0.5,l2,saga,5000,0.85425,0.35211957853467285,0.8413348946135831,0.4964588011746416,0.6360408185807245,2.5611636638641357
5,1.0,l2,saga,5000,0.85465,0.35281119567886077,0.8413348946135831,0.497145822522055,0.6364854782036248,4.116595029830933
5,0.01,l2,saga,5000,0.9561,0.8998073217726397,0.5468384074941453,0.6802621995630007,0.7707519822074465,1.5132997035980225
5,0.1,l2,saga,5000,0.9563,0.8861111111111111,0.560304449648712,0.6865136298421808,0.772307297650501,2.4251699447631836
5,0.5,l2,saga,5000,0.95625,0.8845798707294552,0.5608899297423887,0.6864922966678609,0.7720530242849262,2.409923553466797
5,1.0,l2,saga,5000,0.9563,0.8846863468634686,0.5614754098360656,0.6869627507163324,0.7723561268539667,2.709507703781128
5,0.01,l2,saga,5000,0.85245,0.34962496975562546,0.8460187353629977,0.49477829138846086,0.635717999126771,5.868943452835083
5,0.1,l2,saga,5000,0.85205,0.3488034807831762,0.844847775175644,0.4937553464499572,0.6348641506021944,3.9831600189208984
5,0.5,l2,saga,5000,0.85205,0.3488034807831762,0.844847775175644,0.4937553464499572,0.6348641506021944,9.072317123413086
5,1.0,l2,saga,5000,0.85205,0.3488034807831762,0.844847775175644,0.4937553464499572,0.6348641506021944,5.407849550247192
5,0.01,l2,saga,5000,0.85235,0.3496013529838125,0.8471896955503513,0.4949546776124508,0.6360239315366537,1.3805484771728516
5,0.1,l2,saga,5000,0.85175,0.3485177151120752,0.8466042154566745,0.4937681406863582,0.635160017813777,3.2525827884674072
5,0.5,l2,saga,5000,0.85175,0.3484446587894864,0.8460187353629977,0.4935952177625961,0.63495215297877,4.1470582485198975
5,1.0,l2,saga,5000,0.85175,0.3484446587894864,0.8460187353629977,0.4935952177625961,0.63495215297877,4.341502904891968
5,0.01,l2,saga,5000,0.95625,0.9031945788964182,0.5462529274004684,0.6807734403502371,0.7716177366617809,0.7650482654571533
5,0.1,l2,saga,5000,0.9563,0.8868274582560297,0.5597189695550351,0.6862885857860732,0.7722837533992846,0.8798282146453857
5,0.5,l2,saga,5000,0.95635,0.8855032317636196,0.5614754098360656,0.6872088857040487,0.7726343818259335,1.2995123863220215
5,1.0,l2,saga,5000,0.9564,0.8856088560885609,0.5620608899297423,0.6876790830945558,0.7729372072782147,1.2321035861968994
5,0.01,l2,saga,5000,0.8309,0.3189878892733564,0.8635831381733021,0.4658875552747947,0.6198396456803632,1.1096532344818115
5,0.1,l2,saga,5000,0.8308,0.3187716262975779,0.8629976580796253,0.4655716993051169,0.6195352459205801,2.2406554222106934
5,0.5,l2,saga,5000,0.8309,0.3189095629597577,0.8629976580796253,0.46571879936808847,0.6196315051018678,0.7950224876403809
5,1.0,l2,saga,5000,0.83095,0.3189785760657866,0.8629976580796253,0.46579238426291675,0.6196796546020821,2.937466621398926
5,0.01,l2,saga,5000,0.83355,0.32253120210203634,0.8624121779859485,0.46948207171314743,0.6219938629502831,0.7536661624908447
5,0.1,l2,saga,5000,0.8324,0.32044560943643513,0.8588992974238876,0.46675151129494113,0.619624104538816,0.6308434009552002
5,0.5,l2,saga,5000,0.8315,0.318717277486911,0.8553864168618267,0.4643992371265099,0.6175007328688119,0.8676624298095703
5,1.0,l2,saga,5000,0.8317,0.31907463989524226,0.8559718969555035,0.4648648648648649,0.6179028504289027,1.3697867393493652
5,0.01,l2,saga,5000,0.8309,0.3189878892733564,0.8635831381733021,0.4658875552747947,0.6198396456803632,0.7024877071380615
5,0.1,l2,saga,5000,0.83085,0.3188405797101449,0.8629976580796253,0.46564523771915967,0.6195833688772324,1.87540602684021
